label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height,huePlantMean,satPlantMean,valPlantMean,huePlantStd,satPlantStd,valPlantStd,huePlantMedian,satPlantMedian,valPlantMedian
C1,304,131,2323,1936,20260128_114923.jpg,2992,2992,0.07236333702464927,0.6177797796725998,0.3526466712337401,0.025298644735260164,0.13739665010399776,0.10280342513533446,0.06989247311827958,0.60625,0.33725490196078434
C2,304,433,1831,1713,20260128_115019.jpg,2992,2992,0.07470113943835133,0.6336656174508712,0.32003963156542575,0.020467750941264146,0.11394260040037957,0.10196564544449642,0.07407407407407406,0.6290322580645162,0.30196078431372547
C3,232,46,2244,2119,20260128_115106.jpg,2992,2992,0.0734445925219709,0.5674036197025636,0.4469129422278541,0.037000443205418086,0.12750760535732913,0.11423587544660445,0.07309941520467837,0.5579710144927537,0.43529411764705883
C4,547,223,1575,1424,20260128_115150.jpg,2992,2992,0.06909610451087235,0.5926213126653926,0.33118467306077837,0.0217369212625506,0.10399797536001751,0.1061556499025496,0.0696969696969697,0.5964912280701754,0.3176470588235294
C5,225,0,1982,2329,20260128_115239.jpg,2992,2992,0.07075695243066353,0.5867424232615523,0.37477072368477904,0.029610842142082698,0.15230889067966294,0.10423293613884818,0.06531531531531533,0.589041095890411,0.3686274509803922
C6,711,374,1778,1391,20260128_115431.jpg,2992,2992,0.17049632140043863,0.9516749315223758,0.433707751972991,0.01827345980924452,0.10609289220730748,0.09781778385356263,0.16830065359477123,1.0,0.43529411764705883
C7,258,236,1988,1772,20260128_115511.jpg,2992,2992,0.1706364609349496,0.9887201020559123,0.540232829267678,0.0090682413594291,0.04311570102272419,0.07472787782483326,0.17126436781609197,1.0,0.5372549019607843
C8,245,33,1988,2106,20260128_115557.jpg,2992,2992,0.17361338464007556,0.9826718515776137,0.5441939238187408,0.012468204210403941,0.04884497946725069,0.09984585979119161,0.17317708333333334,1.0,0.5450980392156862
C9,370,105,1686,1942,20260128_115637.jpg,2992,2992,0.17050487396015487,0.9877511572526043,0.540168823648424,0.009850095564843273,0.04576624860159693,0.09384847261727942,0.17126436781609197,1.0,0.5333333333333333
C10,55,223,2087,1916,20260128_115732.jpg,2992,2992,0.16805687929225152,0.9855703241963599,0.5149126857014211,0.009978973079312756,0.06048995046873259,0.09954315176003779,0.16898148148148148,1.0,0.5215686274509804
